V2	V(n002)	I(R2)
Step Information: Vbb=0  (Step: 1/26)
9.600000000000001e+00	1.017213e-02	1.712469e-02
9.700000000000001e+00	1.103560e-02	1.730172e-02
9.800000000000001e+00	1.189718e-02	1.747875e-02
9.900000000000000e+00	1.275691e-02	1.765579e-02
1.000000000000000e+01	1.361485e-02	1.783283e-02
Step Information: Vbb=4  (Step: 21/26)
0.000000000000000e+00	-1.162478e-01	2.075854e-04
1.000000000000000e-01	-1.125440e-01	3.795428e-04
2.000000000000000e-01	-1.091672e-01	5.520842e-04
3.000000000000000e-01	-1.060586e-01	7.251046e-04
4.000000000000000e-01	-1.031704e-01	8.985185e-04
5.000000000000000e-01	-1.004676e-01	1.072264e-03
6.000000000000001e-01	-9.792300e-02	1.246291e-03
7.000000000000001e-01	-9.551483e-02	1.420562e-03
8.000000000000000e-01	-9.322555e-02	1.595046e-03
9.000000000000000e-01	-9.104075e-02	1.769716e-03
1.000000000000000e+00	-8.894847e-02	1.944551e-03
1.100000000000000e+00	-8.693866e-02	2.119533e-03
1.200000000000000e+00	-8.500285e-02	2.294648e-03
1.300000000000000e+00	-8.313377e-02	2.469882e-03
1.400000000000000e+00	-8.132517e-02	2.645224e-03
1.500000000000000e+00	-7.957163e-02	2.820664e-03
1.600000000000000e+00	-7.786843e-02	2.996194e-03
1.700000000000000e+00	-7.621142e-02	3.171806e-03
1.800000000000000e+00	-7.459693e-02	3.347494e-03
1.900000000000000e+00	-7.302172e-02	3.523253e-03
2.000000000000000e+00	-7.148290e-02	3.699077e-03
2.100000000000000e+00	-6.997788e-02	3.874961e-03
2.200000000000000e+00	-6.850434e-02	4.050901e-03
2.300000000000000e+00	-6.706018e-02	4.226893e-03
2.400000000000000e+00	-6.564351e-02	4.402935e-03
2.500000000000000e+00	-6.425261e-02	4.579023e-03
2.600000000000000e+00	-6.288590e-02	4.755153e-03
2.700000000000000e+00	-6.154197e-02	4.931325e-03
2.800000000000000e+00	-6.021950e-02	5.107535e-03
2.900000000000000e+00	-5.891730e-02	5.283781e-03
3.000000000000000e+00	-5.763425e-02	5.460061e-03
3.100000000000000e+00	-5.636935e-02	5.636374e-03
3.200000000000000e+00	-5.512165e-02	5.812717e-03
3.300000000000000e+00	-5.389028e-02	5.989090e-03
3.400000000000000e+00	-5.267442e-02	6.165490e-03
3.500000000000000e+00	-5.147335e-02	6.341917e-03
3.600000000000000e+00	-5.028634e-02	6.518369e-03
3.700000000000000e+00	-4.911276e-02	6.694844e-03
3.800000000000000e+00	-4.795199e-02	6.871343e-03
3.900000000000000e+00	-4.680346e-02	7.047863e-03
4.000000000000000e+00	-4.566664e-02	7.224405e-03
4.100000000000001e+00	-4.454103e-02	7.400966e-03
4.200000000000000e+00	-4.342617e-02	7.577547e-03
4.300000000000000e+00	-4.232160e-02	7.754146e-03
4.400000000000000e+00	-4.122691e-02	7.930762e-03
4.500000000000000e+00	-4.014171e-02	8.107396e-03
4.600000000000001e+00	-3.906563e-02	8.284045e-03
4.700000000000000e+00	-3.799832e-02	8.460712e-03
4.800000000000001e+00	-3.693945e-02	8.637392e-03
4.900000000000000e+00	-3.588870e-02	8.814087e-03
5.000000000000000e+00	-3.484578e-02	8.990796e-03
5.100000000000001e+00	-3.381040e-02	9.167518e-03
5.200000000000000e+00	-3.278230e-02	9.344254e-03
5.300000000000001e+00	-3.176122e-02	9.521002e-03
5.400000000000000e+00	-3.074691e-02	9.697762e-03
5.500000000000000e+00	-2.973916e-02	9.874534e-03
5.600000000000001e+00	-2.873773e-02	1.005132e-02
5.700000000000000e+00	-2.774242e-02	1.022811e-02
5.800000000000001e+00	-2.675303e-02	1.040492e-02
5.900000000000000e+00	-2.576937e-02	1.058173e-02
6.000000000000000e+00	-2.479125e-02	1.075856e-02
6.100000000000001e+00	-2.381850e-02	1.093539e-02
6.200000000000000e+00	-2.285095e-02	1.111223e-02
6.300000000000001e+00	-2.188844e-02	1.128909e-02
6.400000000000000e+00	-2.093081e-02	1.146595e-02
6.500000000000000e+00	-1.997793e-02	1.164282e-02
6.600000000000001e+00	-1.902964e-02	1.181970e-02
6.700000000000000e+00	-1.808581e-02	1.199658e-02
6.800000000000001e+00	-1.714631e-02	1.217348e-02
6.900000000000000e+00	-1.621102e-02	1.235038e-02
7.000000000000000e+00	-1.527981e-02	1.252729e-02
7.100000000000001e+00	-1.435257e-02	1.270420e-02
7.200000000000000e+00	-1.342919e-02	1.288112e-02
7.300000000000001e+00	-1.250955e-02	1.305805e-02
7.400000000000000e+00	-1.159356e-02	1.323499e-02
7.500000000000000e+00	-1.068110e-02	1.341193e-02
7.600000000000001e+00	-9.772099e-03	1.358888e-02
7.700000000000000e+00	-8.866444e-03	1.376583e-02
7.800000000000001e+00	-7.964051e-03	1.394279e-02
7.900000000000000e+00	-7.064832e-03	1.411976e-02
8.000000000000000e+00	-6.168703e-03	1.429673e-02
8.100000000000000e+00	-5.275581e-03	1.447371e-02
8.200000000000001e+00	-4.385388e-03	1.465069e-02
8.300000000000001e+00	-3.498048e-03	1.482768e-02
8.400000000000000e+00	-2.613484e-03	1.500467e-02
8.500000000000000e+00	-1.731626e-03	1.518166e-02
8.600000000000000e+00	-8.524045e-04	1.535867e-02
8.700000000000001e+00	2.424917e-05	1.553567e-02
8.800000000000001e+00	8.984002e-04	1.571268e-02
8.900000000000000e+00	1.770112e-03	1.588970e-02
9.000000000000000e+00	2.639448e-03	1.606672e-02
9.100000000000000e+00	3.506466e-03	1.624374e-02
9.200000000000001e+00	4.371226e-03	1.642076e-02
9.300000000000001e+00	5.233785e-03	1.659780e-02
9.400000000000000e+00	6.094197e-03	1.677483e-02
9.500000000000000e+00	6.952517e-03	1.695187e-02
9.600000000000001e+00	7.808797e-03	1.712891e-02
9.700000000000001e+00	8.663088e-03	1.730596e-02
9.800000000000001e+00	9.515439e-03	1.748301e-02
9.900000000000000e+00	1.036590e-02	1.766006e-02
1.000000000000000e+01	1.121451e-02	1.783712e-02
Step Information: Vbb=4.2  (Step: 22/26)
0.000000000000000e+00	-1.167428e-01	2.084692e-04
1.000000000000000e-01	-1.131812e-01	3.806806e-04
2.000000000000000e-01	-1.099202e-01	5.534289e-04
3.000000000000000e-01	-1.069076e-01	7.266207e-04
4.000000000000000e-01	-1.041006e-01	9.001796e-04
5.000000000000000e-01	-1.014674e-01	1.074049e-03
6.000000000000001e-01	-9.898333e-02	1.248184e-03
7.000000000000001e-01	-9.662832e-02	1.422551e-03
8.000000000000000e-01	-9.438620e-02	1.597118e-03
9.000000000000000e-01	-9.224358e-02	1.771864e-03
1.000000000000000e+00	-9.018932e-02	1.946767e-03
1.100000000000000e+00	-8.821404e-02	2.121811e-03
1.200000000000000e+00	-8.630976e-02	2.296982e-03
1.300000000000000e+00	-8.446965e-02	2.472267e-03
1.400000000000000e+00	-8.268780e-02	2.647657e-03
1.500000000000000e+00	-8.095910e-02	2.823141e-03
1.600000000000000e+00	-7.927903e-02	2.998712e-03
1.700000000000000e+00	-7.764367e-02	3.174364e-03
1.800000000000000e+00	-7.604953e-02	3.350088e-03
1.900000000000000e+00	-7.449351e-02	3.525881e-03
2.000000000000000e+00	-7.297283e-02	3.701737e-03
2.100000000000000e+00	-7.148503e-02	3.877652e-03
2.200000000000000e+00	-7.002787e-02	4.053621e-03
2.300000000000000e+00	-6.859934e-02	4.229642e-03
2.400000000000000e+00	-6.719761e-02	4.405710e-03
2.500000000000000e+00	-6.582104e-02	4.581823e-03
2.600000000000000e+00	-6.446812e-02	4.757979e-03
2.700000000000000e+00	-6.313745e-02	4.934174e-03
2.800000000000000e+00	-6.182779e-02	5.110407e-03
2.900000000000000e+00	-6.053796e-02	5.286675e-03
3.000000000000000e+00	-5.926691e-02	5.462977e-03
3.100000000000000e+00	-5.801364e-02	5.639310e-03
3.200000000000000e+00	-5.677724e-02	5.815674e-03
3.300000000000000e+00	-5.555687e-02	5.992066e-03
3.400000000000000e+00	-5.435174e-02	6.168485e-03
3.500000000000000e+00	-5.316113e-02	6.344931e-03
3.600000000000000e+00	-5.198435e-02	6.521401e-03
3.700000000000000e+00	-5.082078e-02	6.697894e-03
3.800000000000000e+00	-4.966982e-02	6.874410e-03
3.900000000000000e+00	-4.853091e-02	7.050948e-03
4.000000000000000e+00	-4.740354e-02	7.227506e-03
4.100000000000001e+00	-4.628722e-02	7.404084e-03
4.200000000000000e+00	-4.518149e-02	7.580681e-03
4.300000000000000e+00	-4.408592e-02	7.757296e-03
4.400000000000000e+00	-4.300009e-02	7.933929e-03
4.500000000000000e+00	-4.192365e-02	8.110578e-03
4.600000000000001e+00	-4.085620e-02	8.287244e-03
4.700000000000000e+00	-3.979743e-02	8.463924e-03
4.800000000000001e+00	-3.874699e-02	8.640620e-03
4.900000000000000e+00	-3.770459e-02	8.817330e-03
5.000000000000000e+00	-3.666994e-02	8.994053e-03
5.100000000000001e+00	-3.564275e-02	9.170790e-03
5.200000000000000e+00	-3.462277e-02	9.347540e-03
5.300000000000001e+00	-3.360975e-02	9.524303e-03
5.400000000000000e+00	-3.260344e-02	9.701078e-03
5.500000000000000e+00	-3.160363e-02	9.877863e-03
5.600000000000001e+00	-3.061010e-02	1.005466e-02
5.700000000000000e+00	-2.962263e-02	1.023147e-02
5.800000000000001e+00	-2.864105e-02	1.040829e-02
5.900000000000000e+00	-2.766515e-02	1.058512e-02
6.000000000000000e+00	-2.669476e-02	1.076195e-02
6.100000000000001e+00	-2.572970e-02	1.093880e-02
6.200000000000000e+00	-2.476982e-02	1.111566e-02
6.300000000000001e+00	-2.381496e-02	1.129253e-02
6.400000000000000e+00	-2.286496e-02	1.146940e-02
6.500000000000000e+00	-2.191968e-02	1.164628e-02
6.600000000000001e+00	-2.097897e-02	1.182318e-02
6.700000000000000e+00	-2.004272e-02	1.200008e-02
6.800000000000001e+00	-1.911079e-02	1.217698e-02
6.900000000000000e+00	-1.818305e-02	1.235390e-02
7.000000000000000e+00	-1.725938e-02	1.253082e-02
7.100000000000001e+00	-1.633968e-02	1.270775e-02
7.200000000000000e+00	-1.542384e-02	1.288469e-02
7.300000000000001e+00	-1.451174e-02	1.306163e-02
7.400000000000000e+00	-1.360328e-02	1.323858e-02
7.500000000000000e+00	-1.269837e-02	1.341553e-02
7.600000000000001e+00	-1.179691e-02	1.359249e-02
7.700000000000000e+00	-1.089881e-02	1.376946e-02
7.800000000000001e+00	-1.000398e-02	1.394644e-02
7.900000000000000e+00	-9.112327e-03	1.412341e-02
8.000000000000000e+00	-8.223780e-03	1.430040e-02
8.100000000000000e+00	-7.338254e-03	1.447739e-02
8.200000000000001e+00	-6.455672e-03	1.465438e-02
8.300000000000001e+00	-5.575956e-03	1.483139e-02
8.400000000000000e+00	-4.699036e-03	1.500839e-02
8.500000000000000e+00	-3.824841e-03	1.518540e-02
8.600000000000000e+00	-2.953302e-03	1.536242e-02
8.700000000000001e+00	-2.084353e-03	1.553944e-02
8.800000000000001e+00	-1.217929e-03	1.571646e-02
8.900000000000000e+00	-3.539677e-04	1.589349e-02
9.000000000000000e+00	5.075909e-04	1.607052e-02
9.100000000000000e+00	1.366806e-03	1.624756e-02
9.200000000000001e+00	2.223735e-03	1.642460e-02
9.300000000000001e+00	3.078433e-03	1.660165e-02
9.400000000000000e+00	3.930955e-03	1.677869e-02
9.500000000000000e+00	4.781353e-03	1.695575e-02
9.600000000000001e+00	5.629679e-03	1.713280e-02
9.700000000000001e+00	6.475981e-03	1.730986e-02
9.800000000000001e+00	7.320309e-03	1.748693e-02
9.900000000000000e+00	8.162710e-03	1.766399e-02
1.000000000000000e+01	9.003229e-03	1.784107e-02
Step Information: Vbb=4.4  (Step: 23/26)
0.000000000000000e+00	-1.172014e-01	2.092882e-04
1.000000000000000e-01	-1.137697e-01	3.817316e-04
2.000000000000000e-01	-1.106154e-01	5.546703e-04
3.000000000000000e-01	-1.076918e-01	7.280210e-04
4.000000000000000e-01	-1.049603e-01	9.017148e-04
5.000000000000000e-01	-1.023923e-01	1.075701e-03
6.000000000000001e-01	-9.996499e-02	1.249937e-03
7.000000000000001e-01	-9.766001e-02	1.424393e-03
8.000000000000000e-01	-9.546236e-02	1.599040e-03
9.000000000000000e-01	-9.335960e-02	1.773856e-03
1.000000000000000e+00	-9.134133e-02	1.948824e-03
1.100000000000000e+00	-8.939876e-02	2.123926e-03
1.200000000000000e+00	-8.752440e-02	2.299151e-03
1.300000000000000e+00	-8.571178e-02	2.474485e-03
1.400000000000000e+00	-8.395533e-02	2.649920e-03
1.500000000000000e+00	-8.225021e-02	2.825447e-03
1.600000000000000e+00	-8.059213e-02	3.001057e-03
1.700000000000000e+00	-7.897734e-02	3.176745e-03
1.800000000000000e+00	-7.740252e-02	3.352504e-03
1.900000000000000e+00	-7.586470e-02	3.528330e-03
2.000000000000000e+00	-7.436124e-02	3.704217e-03
2.100000000000000e+00	-7.288977e-02	3.880160e-03
2.200000000000000e+00	-7.144813e-02	4.056158e-03
2.300000000000000e+00	-7.003441e-02	4.232205e-03
2.400000000000000e+00	-6.864683e-02	4.408298e-03
2.500000000000000e+00	-6.728382e-02	4.584435e-03
2.600000000000000e+00	-6.594391e-02	4.760614e-03
2.700000000000000e+00	-6.462577e-02	4.936832e-03
2.800000000000000e+00	-6.332818e-02	5.113086e-03
2.900000000000000e+00	-6.205002e-02	5.289375e-03
3.000000000000000e+00	-6.079025e-02	5.465697e-03
3.100000000000000e+00	-5.954792e-02	5.642050e-03
3.200000000000000e+00	-5.832214e-02	5.818432e-03
3.300000000000000e+00	-5.711209e-02	5.994843e-03
3.400000000000000e+00	-5.591701e-02	6.171281e-03
3.500000000000000e+00	-5.473620e-02	6.347743e-03
3.600000000000000e+00	-5.356899e-02	6.524230e-03
3.700000000000000e+00	-5.241476e-02	6.700741e-03
3.800000000000000e+00	-5.127295e-02	6.877273e-03
3.900000000000000e+00	-5.014300e-02	7.053827e-03
4.000000000000000e+00	-4.902442e-02	7.230401e-03
4.100000000000001e+00	-4.791673e-02	7.406994e-03
4.200000000000000e+00	-4.681948e-02	7.583606e-03
4.300000000000000e+00	-4.573224e-02	7.760236e-03
4.400000000000000e+00	-4.465464e-02	7.936884e-03
4.500000000000000e+00	-4.358628e-02	8.113547e-03
4.600000000000001e+00	-4.252682e-02	8.290227e-03
4.700000000000000e+00	-4.147591e-02	8.466921e-03
4.800000000000001e+00	-4.043326e-02	8.643631e-03
4.900000000000000e+00	-3.939854e-02	8.820355e-03
5.000000000000000e+00	-3.837149e-02	8.997092e-03
5.100000000000001e+00	-3.735183e-02	9.173842e-03
5.200000000000000e+00	-3.633930e-02	9.350606e-03
5.300000000000001e+00	-3.533366e-02	9.527382e-03
5.400000000000000e+00	-3.433467e-02	9.704169e-03
5.500000000000000e+00	-3.334213e-02	9.880968e-03
5.600000000000001e+00	-3.235580e-02	1.005778e-02
5.700000000000000e+00	-3.137549e-02	1.023460e-02
5.800000000000001e+00	-3.040102e-02	1.041143e-02
5.900000000000000e+00	-2.943219e-02	1.058827e-02
6.000000000000000e+00	-2.846883e-02	1.076512e-02
6.100000000000001e+00	-2.751077e-02	1.094198e-02
6.200000000000000e+00	-2.655785e-02	1.111885e-02
6.300000000000001e+00	-2.560992e-02	1.129573e-02
6.400000000000000e+00	-2.466682e-02	1.147262e-02
6.500000000000000e+00	-2.372842e-02	1.164952e-02
6.600000000000001e+00	-2.279458e-02	1.182642e-02
6.700000000000000e+00	-2.186516e-02	1.200333e-02
6.800000000000001e+00	-2.094005e-02	1.218025e-02
6.900000000000000e+00	-2.001912e-02	1.235718e-02
7.000000000000000e+00	-1.910225e-02	1.253411e-02
7.100000000000001e+00	-1.818934e-02	1.271105e-02
7.200000000000000e+00	-1.728027e-02	1.288800e-02
7.300000000000001e+00	-1.637493e-02	1.306496e-02
7.400000000000000e+00	-1.547324e-02	1.324192e-02
7.500000000000000e+00	-1.457509e-02	1.341888e-02
7.600000000000001e+00	-1.368039e-02	1.359586e-02
7.700000000000000e+00	-1.278905e-02	1.377284e-02
7.800000000000001e+00	-1.190097e-02	1.394982e-02
7.900000000000000e+00	-1.101609e-02	1.412681e-02
8.000000000000000e+00	-1.013431e-02	1.430381e-02
8.100000000000000e+00	-9.255556e-03	1.448081e-02
8.200000000000001e+00	-8.379755e-03	1.465782e-02
8.300000000000001e+00	-7.506829e-03	1.483483e-02
8.400000000000000e+00	-6.636709e-03	1.501185e-02
8.500000000000000e+00	-5.769324e-03	1.518887e-02
8.600000000000000e+00	-4.904609e-03	1.536590e-02
8.700000000000001e+00	-4.042496e-03	1.554293e-02
8.800000000000001e+00	-3.182924e-03	1.571997e-02
8.900000000000000e+00	-2.325831e-03	1.589701e-02
9.000000000000000e+00	-1.471158e-03	1.607406e-02
9.100000000000000e+00	-6.188460e-04	1.625111e-02
9.200000000000001e+00	2.311603e-04	1.642816e-02
9.300000000000001e+00	1.078916e-03	1.660522e-02
9.400000000000000e+00	1.924473e-03	1.678228e-02
9.500000000000000e+00	2.767884e-03	1.695934e-02
9.600000000000001e+00	3.609199e-03	1.713641e-02
9.700000000000001e+00	4.448466e-03	1.731348e-02
9.800000000000001e+00	5.285734e-03	1.749056e-02
9.900000000000000e+00	6.121049e-03	1.766764e-02
1.000000000000000e+01	6.954454e-03	1.784472e-02
Step Information: Vbb=4.6  (Step: 24/26)
0.000000000000000e+00	-1.176281e-01	2.100501e-04
1.000000000000000e-01	-1.143155e-01	3.827063e-04
2.000000000000000e-01	-1.112598e-01	5.558210e-04
3.000000000000000e-01	-1.084188e-01	7.293193e-04
4.000000000000000e-01	-1.057580e-01	9.031392e-04
5.000000000000000e-01	-1.032510e-01	1.077234e-03
6.000000000000001e-01	-1.008771e-01	1.251566e-03
7.000000000000001e-01	-9.861934e-02	1.426106e-03
8.000000000000000e-01	-9.646373e-02	1.600828e-03
9.000000000000000e-01	-9.439874e-02	1.775712e-03
1.000000000000000e+00	-9.241461e-02	1.950740e-03
1.100000000000000e+00	-9.050311e-02	2.125898e-03
1.200000000000000e+00	-8.865718e-02	2.301174e-03
1.300000000000000e+00	-8.687072e-02	2.476555e-03
1.400000000000000e+00	-8.513847e-02	2.652033e-03
1.500000000000000e+00	-8.345579e-02	2.827600e-03
1.600000000000000e+00	-8.181866e-02	3.003248e-03
1.700000000000000e+00	-8.022346e-02	3.178970e-03
1.800000000000000e+00	-7.866704e-02	3.354763e-03
1.900000000000000e+00	-7.714657e-02	3.530619e-03
2.000000000000000e+00	-7.565951e-02	3.706535e-03
2.100000000000000e+00	-7.420357e-02	3.882506e-03
2.200000000000000e+00	-7.277671e-02	4.058530e-03
2.300000000000000e+00	-7.137707e-02	4.234602e-03
2.400000000000000e+00	-7.000294e-02	4.410719e-03
2.500000000000000e+00	-6.865281e-02	4.586880e-03
2.600000000000000e+00	-6.732526e-02	4.763081e-03
2.700000000000000e+00	-6.601899e-02	4.939320e-03
2.800000000000000e+00	-6.473284e-02	5.115594e-03
2.900000000000000e+00	-6.346572e-02	5.291903e-03
3.000000000000000e+00	-6.221663e-02	5.468244e-03
3.100000000000000e+00	-6.098463e-02	5.644615e-03
3.200000000000000e+00	-5.976887e-02	5.821016e-03
3.300000000000000e+00	-5.856856e-02	5.997444e-03
3.400000000000000e+00	-5.738296e-02	6.173898e-03
3.500000000000000e+00	-5.621136e-02	6.350378e-03
3.600000000000000e+00	-5.505315e-02	6.526880e-03
3.700000000000000e+00	-5.390770e-02	6.703407e-03
3.800000000000000e+00	-5.277447e-02	6.879955e-03
3.900000000000000e+00	-5.165293e-02	7.056523e-03
4.000000000000000e+00	-5.054258e-02	7.233112e-03
4.100000000000001e+00	-4.944296e-02	7.409720e-03
4.200000000000000e+00	-4.835363e-02	7.586346e-03
4.300000000000000e+00	-4.727418e-02	7.762989e-03
4.400000000000000e+00	-4.620423e-02	7.939651e-03
4.500000000000000e+00	-4.514341e-02	8.116327e-03
4.600000000000001e+00	-4.409137e-02	8.293021e-03
4.700000000000000e+00	-4.304778e-02	8.469728e-03
4.800000000000001e+00	-4.201235e-02	8.646451e-03
4.900000000000000e+00	-4.098476e-02	8.823187e-03
5.000000000000000e+00	-3.996475e-02	8.999937e-03
5.100000000000001e+00	-3.895205e-02	9.176700e-03
5.200000000000000e+00	-3.794641e-02	9.353476e-03
5.300000000000001e+00	-3.694759e-02	9.530264e-03
5.400000000000000e+00	-3.595535e-02	9.707063e-03
5.500000000000000e+00	-3.496950e-02	9.883874e-03
5.600000000000001e+00	-3.398981e-02	1.006070e-02
5.700000000000000e+00	-3.301609e-02	1.023753e-02
5.800000000000001e+00	-3.204815e-02	1.041437e-02
5.900000000000000e+00	-3.108581e-02	1.059122e-02
6.000000000000000e+00	-3.012889e-02	1.076809e-02
6.100000000000001e+00	-2.917724e-02	1.094496e-02
6.200000000000000e+00	-2.823070e-02	1.112184e-02
6.300000000000001e+00	-2.728910e-02	1.129873e-02
6.400000000000000e+00	-2.635231e-02	1.147563e-02
6.500000000000000e+00	-2.542019e-02	1.165254e-02
6.600000000000001e+00	-2.449260e-02	1.182945e-02
6.700000000000000e+00	-2.356942e-02	1.200637e-02
6.800000000000001e+00	-2.265052e-02	1.218330e-02
6.900000000000000e+00	-2.173577e-02	1.236024e-02
7.000000000000000e+00	-2.082508e-02	1.253719e-02
7.100000000000001e+00	-1.991832e-02	1.271414e-02
7.200000000000000e+00	-1.901540e-02	1.289110e-02
7.300000000000001e+00	-1.811620e-02	1.306807e-02
7.400000000000000e+00	-1.722063e-02	1.324504e-02
7.500000000000000e+00	-1.632859e-02	1.342202e-02
7.600000000000001e+00	-1.544000e-02	1.359900e-02
7.700000000000000e+00	-1.455476e-02	1.377599e-02
7.800000000000001e+00	-1.367279e-02	1.395299e-02
7.900000000000000e+00	-1.279400e-02	1.412999e-02
8.000000000000000e+00	-1.191832e-02	1.430700e-02
8.100000000000000e+00	-1.104567e-02	1.448401e-02
8.200000000000001e+00	-1.017597e-02	1.466103e-02
8.300000000000001e+00	-9.309145e-03	1.483805e-02
8.400000000000000e+00	-8.445132e-03	1.501508e-02
8.500000000000000e+00	-7.583860e-03	1.519211e-02
8.600000000000000e+00	-6.725264e-03	1.536915e-02
8.700000000000001e+00	-5.869279e-03	1.554620e-02
8.800000000000001e+00	-5.015843e-03	1.572324e-02
8.900000000000000e+00	-4.164896e-03	1.590030e-02
9.000000000000000e+00	-3.316379e-03	1.607735e-02
9.100000000000000e+00	-2.470235e-03	1.625441e-02
9.200000000000001e+00	-1.626410e-03	1.643148e-02
9.300000000000001e+00	-7.848503e-04	1.660854e-02
9.400000000000000e+00	5.449716e-05	1.678562e-02
9.500000000000000e+00	8.916826e-04	1.696269e-02
9.600000000000001e+00	1.726756e-03	1.713977e-02
9.700000000000001e+00	2.559764e-03	1.731686e-02
9.800000000000001e+00	3.390754e-03	1.749394e-02
9.900000000000000e+00	4.219771e-03	1.767104e-02
1.000000000000000e+01	5.046860e-03	1.784813e-02
Step Information: Vbb=4.8  (Step: 25/26)
0.000000000000000e+00	-1.180264e-01	2.107615e-04
1.000000000000000e-01	-1.148236e-01	3.836136e-04
2.000000000000000e-01	-1.118592e-01	5.568914e-04
3.000000000000000e-01	-1.090953e-01	7.305273e-04
4.000000000000000e-01	-1.065005e-01	9.044652e-04
5.000000000000000e-01	-1.040510e-01	1.078662e-03
6.000000000000001e-01	-1.017275e-01	1.253085e-03
7.000000000000001e-01	-9.951429e-02	1.427704e-03
8.000000000000000e-01	-9.739852e-02	1.602497e-03
9.000000000000000e-01	-9.536936e-02	1.777445e-03
1.000000000000000e+00	-9.341770e-02	1.952532e-03
1.100000000000000e+00	-9.153577e-02	2.127742e-03
1.200000000000000e+00	-8.971693e-02	2.303066e-03
1.300000000000000e+00	-8.795543e-02	2.478492e-03
1.400000000000000e+00	-8.624624e-02	2.654011e-03
1.500000000000000e+00	-8.458501e-02	2.829616e-03
1.600000000000000e+00	-8.296787e-02	3.005300e-03
1.700000000000000e+00	-8.139139e-02	3.181056e-03
1.800000000000000e+00	-7.985256e-02	3.356880e-03
1.900000000000000e+00	-7.834865e-02	3.532765e-03
2.000000000000000e+00	-7.687724e-02	3.708709e-03
2.100000000000000e+00	-7.543615e-02	3.884707e-03
2.200000000000000e+00	-7.402339e-02	4.060756e-03
2.300000000000000e+00	-7.263717e-02	4.236852e-03
2.400000000000000e+00	-7.127587e-02	4.412993e-03
2.500000000000000e+00	-6.993801e-02	4.589175e-03
2.600000000000000e+00	-6.862222e-02	4.765397e-03
2.700000000000000e+00	-6.732727e-02	4.941656e-03
2.800000000000000e+00	-6.605200e-02	5.117950e-03
2.900000000000000e+00	-6.479538e-02	5.294277e-03
3.000000000000000e+00	-6.355643e-02	5.470636e-03
3.100000000000000e+00	-6.233424e-02	5.647026e-03
3.200000000000000e+00	-6.112799e-02	5.823443e-03
3.300000000000000e+00	-5.993690e-02	5.999887e-03
3.400000000000000e+00	-5.876026e-02	6.176358e-03
3.500000000000000e+00	-5.759739e-02	6.352853e-03
3.600000000000000e+00	-5.644768e-02	6.529371e-03
3.700000000000000e+00	-5.531053e-02	6.705912e-03
3.800000000000000e+00	-5.418539e-02	6.882474e-03
3.900000000000000e+00	-5.307176e-02	7.059057e-03
4.000000000000000e+00	-5.196916e-02	7.235659e-03
4.100000000000001e+00	-5.087713e-02	7.412280e-03
4.200000000000000e+00	-4.979525e-02	7.588920e-03
4.300000000000000e+00	-4.872311e-02	7.765577e-03
4.400000000000000e+00	-4.766034e-02	7.942251e-03
4.500000000000000e+00	-4.660657e-02	8.118941e-03
4.600000000000001e+00	-4.556148e-02	8.295646e-03
4.700000000000000e+00	-4.452474e-02	8.472365e-03
4.800000000000001e+00	-4.349605e-02	8.649101e-03
4.900000000000000e+00	-4.247512e-02	8.825849e-03
5.000000000000000e+00	-4.146167e-02	9.002610e-03
5.100000000000001e+00	-4.045546e-02	9.179384e-03
5.200000000000000e+00	-3.945623e-02	9.356172e-03
5.300000000000001e+00	-3.846374e-02	9.532971e-03
5.400000000000000e+00	-3.747778e-02	9.709782e-03
5.500000000000000e+00	-3.649814e-02	9.886604e-03
5.600000000000001e+00	-3.552460e-02	1.006344e-02
5.700000000000000e+00	-3.455697e-02	1.024028e-02
5.800000000000001e+00	-3.359508e-02	1.041713e-02
5.900000000000000e+00	-3.263874e-02	1.059400e-02
6.000000000000000e+00	-3.168778e-02	1.077087e-02
6.100000000000001e+00	-3.074204e-02	1.094775e-02
6.200000000000000e+00	-2.980137e-02	1.112465e-02
6.300000000000001e+00	-2.886561e-02	1.130155e-02
6.400000000000000e+00	-2.793463e-02	1.147845e-02
6.500000000000000e+00	-2.700828e-02	1.165537e-02
6.600000000000001e+00	-2.608644e-02	1.183230e-02
6.700000000000000e+00	-2.516898e-02	1.200923e-02
6.800000000000001e+00	-2.425577e-02	1.218617e-02
6.900000000000000e+00	-2.334670e-02	1.236312e-02
7.000000000000000e+00	-2.244166e-02	1.254007e-02
7.100000000000001e+00	-2.154054e-02	1.271704e-02
7.200000000000000e+00	-2.064323e-02	1.289401e-02
7.300000000000001e+00	-1.974963e-02	1.307098e-02
7.400000000000000e+00	-1.885965e-02	1.324796e-02
7.500000000000000e+00	-1.797320e-02	1.342495e-02
7.600000000000001e+00	-1.709017e-02	1.360195e-02
7.700000000000000e+00	-1.621049e-02	1.377895e-02
7.800000000000001e+00	-1.533407e-02	1.395595e-02
7.900000000000000e+00	-1.446083e-02	1.413297e-02
8.000000000000000e+00	-1.359069e-02	1.430998e-02
8.100000000000000e+00	-1.272357e-02	1.448701e-02
8.200000000000001e+00	-1.185940e-02	1.466403e-02
8.300000000000001e+00	-1.099811e-02	1.484107e-02
8.400000000000000e+00	-1.013963e-02	1.501811e-02
8.500000000000000e+00	-9.283892e-03	1.519515e-02
8.600000000000000e+00	-8.430831e-03	1.537220e-02
